date,device_category,registered_or_guest,no_visits,no_view_item,no_add_to_cart,no_purchases,no_transactions,conversion_rate
2022-06-25,tablet,guest,1224,1224,20,3,3,0.0024509803921568627
2022-06-25,tablet,registered,52,52,16,8,8,0.15384615384615385
2022-06-26,,guest,32242,0,0,0,0,0.0
2022-06-26,desktop,guest,8659,8650,875,75,75,0.0086615082573045388
2022-06-26,desktop,registered,2117,2096,774,273,273,0.12895606991025035
2022-06-26,mobile,guest,130499,130483,4863,278,278,0.0021302845232530516
2022-06-26,mobile,registered,3543,3522,1032,340,340,0.095963872424499011
2022-06-26,tablet,guest,1205,1205,20,2,2,0.0016597510373443983
2022-06-26,tablet,registered,47,47,11,7,7,0.14893617021276595
2022-06-27,,guest,33117,0,0,0,0,0.0
2022-06-27,desktop,guest,17905,17890,1828,150,150,0.0083775481709019821
2022-06-27,desktop,registered,4472,4423,1324,419,419,0.093694096601073348
2022-06-27,mobile,guest,119771,119749,4200,251,251,0.0020956658957510584
2022-06-27,mobile,registered,3411,3362,836,291,291,0.0853122251539138
2022-06-27,tablet,guest,1162,1163,23,5,5,0.0043029259896729772
2022-06-27,tablet,registered,47,47,4,2,2,0.0425531914893617
2022-06-28,,guest,29904,0,0,0,0,0.0
2022-06-28,desktop,guest,15532,15519,1926,144,144,0.0092711820757146544
2022-06-28,desktop,registered,3990,3952,1433,448,448,0.11228070175438597
2022-06-28,mobile,guest,105804,105774,4046,233,233,0.0022021851725832673
2022-06-28,mobile,registered,3442,3398,937,335,335,0.097327135386403252
2022-06-28,tablet,guest,1051,1050,12,1,1,0.00095147478591817321
2022-06-28,tablet,registered,34,34,7,1,1,0.029411764705882353
2022-06-29,,guest,26883,0,0,0,0,0.0
2022-06-29,desktop,guest,15663,15645,1926,164,164,0.010470535657281491
2022-06-29,desktop,registered,4349,4322,1432,503,503,0.11565877213152449
2022-06-29,mobile,guest,100342,100306,4206,252,252,0.0025114109744673219
2022-06-29,mobile,registered,3530,3494,989,368,368,0.10424929178470255
2022-06-29,tablet,guest,829,829,24,3,3,0.0036188178528347406
2022-06-29,tablet,registered,32,32,4,3,3,0.09375
2022-06-30,,guest,27228,0,0,0,0,0.0
2022-06-30,desktop,guest,14700,14680,1744,129,129,0.0087755102040816321
2022-06-30,desktop,registered,3911,3878,1307,417,417,0.10662234722577346
2022-06-30,mobile,guest,105572,105542,4307,255,255,0.0024154131777365212
2022-06-30,mobile,registered,3367,3323,961,350,350,0.10395010395010396
2022-06-30,tablet,guest,794,794,24,2,2,0.0025188916876574307
2022-06-30,tablet,registered,39,39,15,4,4,0.10256410256410256
2022-07-01,,guest,29506,0,0,0,0,0.0
2022-07-01,desktop,guest,14894,14883,1537,121,121,0.00812407680945347
2022-07-01,desktop,registered,3637,3605,1204,336,336,0.092383832829254886
2022-07-01,mobile,guest,110822,110801,3751,175,175,0.0015791088412048149
2022-07-01,mobile,registered,3056,3034,810,256,256,0.083769633507853408
2022-07-01,tablet,guest,904,904,21,5,5,0.0055309734513274336
2022-07-01,tablet,registered,30,29,7,4,4,0.13333333333333333
2022-07-02,,guest,29402,0,0,0,0,0.0
2022-07-02,desktop,guest,8769,8764,942,84,84,0.0095791994526171747
2022-07-02,desktop,registered,2085,2066,730,256,256,0.12278177458033573
2022-07-02,mobile,guest,118616,118591,4581,239,239,0.0020149052404397384
2022-07-02,mobile,registered,3151,3114,858,285,285,0.0904474769914313
2022-07-02,tablet,guest,1035,1035,21,3,3,0.0028985507246376812
2022-07-02,tablet,registered,52,51,13,8,8,0.15384615384615385
2022-07-03,,guest,30716,0,0,0,0,0.0
2022-07-03,desktop,guest,8064,8053,958,97,97,0.012028769841269842
2022-07-03,desktop,registered,1898,1870,678,247,247,0.13013698630136986
2022-07-03,mobile,guest,124661,124625,4684,275,275,0.0022059826248786709
2022-07-03,mobile,registered,3216,3174,920,300,300,0.093283582089552244
2022-07-03,tablet,guest,1113,1113,16,3,3,0.0026954177897574125
2022-07-03,tablet,registered,56,56,14,9,9,0.16071428571428573
2022-07-04,,guest,45567,0,0,0,0,0.0
2022-07-04,desktop,guest,16378,16353,1817,152,152,0.0092807424593967514
2022-07-04,desktop,registered,3743,3688,1185,399,399,0.1065989847715736
2022-07-04,mobile,guest,121854,121812,4317,279,279,0.0022896252892806146
2022-07-04,mobile,registered,3296,3254,848,281,281,0.085254854368932043
2022-07-04,tablet,guest,1041,1041,14,3,3,0.002881844380403458
2022-07-04,tablet,registered,40,40,11,3,3,0.075
2022-07-05,,guest,31815,0,0,0,0,0.0
2022-07-05,desktop,guest,15059,15042,1536,120,120,0.0079686566173052652
2022-07-05,desktop,registered,3381,3359,1036,299,299,0.088435374149659865
2022-07-05,mobile,guest,117798,117766,3754,194,194,0.0016468870439226473
2022-07-05,mobile,registered,2888,2852,716,205,205,0.070983379501385044
2022-07-05,tablet,guest,982,982,16,1,1,0.0010183299389002036
2022-07-05,tablet,registered,31,31,11,3,3,0.0967741935483871
2022-07-06,,guest,29400,0,0,0,0,0.0
2022-07-06,desktop,guest,14024,14014,1532,93,93,0.0066314888762122074
2022-07-06,desktop,registered,3294,3261,1104,305,305,0.092592592592592587
2022-07-06,mobile,guest,99854,99827,3475,155,155,0.0015522663088108639
2022-07-06,mobile,registered,2560,2528,691,239,239,0.093359375
2022-07-06,tablet,guest,729,729,20,2,2,0.0027434842249657062
2022-07-06,tablet,registered,28,28,9,5,5,0.17857142857142858
2022-07-07,,guest,24963,0,0,0,0,0.0
2022-07-07,desktop,guest,13077,13060,1230,68,68,0.005199969411944636
2022-07-07,desktop,registered,2895,2863,979,238,238,0.082210708117443868
2022-07-07,mobile,guest,83582,83569,2934,156,156,0.0018664305711756119
2022-07-07,mobile,registered,2408,2381,638,172,172,0.071428571428571425
2022-07-07,tablet,guest,728,728,14,0,0,0.0
2022-07-07,tablet,registered,34,34,10,3,3,0.088235294117647065
2022-07-08,,guest,21354,0,0,0,0,0.0
2022-07-08,desktop,guest,7735,7724,738,59,59,0.0076276664511958627
2022-07-08,desktop,registered,1900,1881,600,169,169,0.088947368421052636
2022-07-08,mobile,guest,68035,68023,2651,156,156,0.0022929374586609834
2022-07-08,mobile,registered,2405,2377,654,215,215,0.0893970893970894
2022-07-08,tablet,guest,778,778,14,1,1,0.0012853470437017994
2022-07-08,tablet,registered,28,28,5,2,2,0.071428571428571425
2022-07-09,,guest,17634,0,0,0,0,0.0
2022-07-09,desktop,guest,4553,4552,451,35,35,0.0076872391829562927
2022-07-09,desktop,registered,1116,1110,386,142,142,0.12724014336917563
2022-07-09,mobile,guest,64929,64912,2490,129,129,0.001986785565771843
2022-07-09,mobile,registered,2045,2028,610,196,196,0.0958435207823961
2022-07-09,tablet,guest,587,587,7,0,0,0.0
2022-07-09,tablet,registered,25,25,7,3,3,0.12
2022-07-10,,guest,18610,0,0,0,0,0.0
2022-07-10,desktop,guest,4961,4954,468,48,48,0.0096754686555130011
2022-07-10,desktop,registered,1274,1261,465,157,157,0.12323390894819466
2022-07-10,mobile,guest,70176,70160,2904,163,163,0.0023227314181486548
2022-07-10,mobile,registered,2351,2327,768,244,244,0.10378562313908975
2022-07-10,tablet,guest,671,671,12,1,1,0.0014903129657228018
2022-07-10,tablet,registered,33,33,5,3,4,0.12121212121212122
2022-07-11,,guest,18441,0,0,0,0,0.0
2022-07-11,desktop,guest,5801,5800,554,43,43,0.0074125150836062744
2022-07-11,desktop,registered,1389,1379,506,181,181,0.13030957523398129
2022-07-11,mobile,guest,71149,71127,3121,181,181,0.0025439570478854234
2022-07-11,mobile,registered,2570,2532,756,246,246,0.095719844357976661
2022-07-11,tablet,guest,668,668,15,0,0,0.0
2022-07-11,tablet,registered,32,31,6,2,3,0.09375
2022-07-12,,guest,19137,0,0,0,0,0.0
2022-07-12,desktop,guest,6141,6139,635,60,60,0.0097703957010258913
2022-07-12,desktop,registered,1602,1589,588,196,196,0.12234706616729088
2022-07-12,mobile,guest,69273,69244,3196,184,184,0.0026561575216895472
2022-07-12,mobile,registered,2683,2653,804,275,275,0.10249720462169214
2022-07-12,tablet,guest,707,707,18,2,2,0.002828854314002829
2022-07-12,tablet,registered,40,39,10,5,5,0.125
2022-07-13,,guest,19798,0,0,0,0,0.0
2022-07-13,desktop,guest,9054,9048,910,80,80,0.0088358736470068484
2022-07-13,desktop,registered,2312,2294,830,292,292,0.12629757785467127
2022-07-13,mobile,guest,70163,70141,3302,193,193,0.0027507375682339695
2022-07-13,mobile,registered,2848,2814,791,271,271,0.095154494382022475
2022-07-13,tablet,guest,620,620,16,1,1,0.0016129032258064516
2022-07-13,tablet,registered,38,37,12,5,5,0.13157894736842105
2022-07-14,,guest,19324,0,0,0,0,0.0
2022-07-14,desktop,guest,9062,9053,935,101,101,0.011145442507172809
2022-07-14,desktop,registered,2364,2349,794,279,279,0.11802030456852793
2022-07-14,mobile,guest,70750,70723,3323,199,199,0.0028127208480565372
2022-07-14,mobile,registered,2962,2924,812,297,297,0.10027008777852803
2022-07-14,tablet,guest,608,607,11,2,2,0.0032894736842105261
2022-07-14,tablet,registered,32,31,7,5,5,0.15625
2022-07-15,,guest,19321,0,0,0,0,0.0
2022-07-15,desktop,guest,6984,6974,701,69,69,0.0098797250859106525
2022-07-15,desktop,registered,1828,1814,645,210,210,0.11487964989059081
2022-07-15,mobile,guest,71120,71090,3128,187,187,0.0026293588301462317
2022-07-15,mobile,registered,2610,2580,721,275,275,0.1053639846743295
2022-07-15,tablet,guest,607,607,14,1,1,0.0016474464579901153
2022-07-15,tablet,registered,38,36,10,6,6,0.15789473684210525
2022-07-16,,guest,20282,0,0,0,0,0.0
2022-07-16,desktop,guest,7102,7098,743,62,62,0.0087299352295128127
2022-07-16,desktop,registered,1621,1607,567,176,176,0.10857495373226403
2022-07-16,mobile,guest,74689,74676,3166,184,184,0.0024635488492281326
2022-07-16,mobile,registered,2787,2755,792,286,286,0.10261930391101542
2022-07-16,tablet,guest,658,658,30,1,1,0.0015197568389057751
2022-07-16,tablet,registered,34,34,9,6,6,0.17647058823529413
2022-07-17,,guest,21634,0,0,0,0,0.0
2022-07-17,desktop,guest,6764,6755,687,60,60,0.0088704908338261383
2022-07-17,desktop,registered,1542,1536,531,198,198,0.12840466926070038
2022-07-17,mobile,guest,80601,80582,3605,204,204,0.0025309859679160307
2022-07-17,mobile,registered,2896,2877,813,267,267,0.092196132596685076
2022-07-17,tablet,guest,650,650,18,4,4,0.0061538461538461538
2022-07-17,tablet,registered,42,42,7,3,3,0.071428571428571425
2022-07-18,,guest,21309,0,0,0,0,0.0
2022-07-18,desktop,guest,12380,12367,1220,111,111,0.0089660743134087235
2022-07-18,desktop,registered,2888,2865,934,308,308,0.10664819944598337
2022-07-18,mobile,guest,72204,72179,2799,195,195,0.0027006814026923716
2022-07-18,mobile,registered,2546,2524,669,244,244,0.095836606441476832
2022-07-18,tablet,guest,602,602,13,1,1,0.0016611295681063123
2022-07-18,tablet,registered,20,20,5,0,0,0.0
2022-07-19,,guest,22126,0,0,0,0,0.0
2022-07-19,desktop,guest,13127,13108,1308,106,106,0.00807496000609431
2022-07-19,desktop,registered,3086,3054,1050,351,351,0.11373946856772521
2022-07-19,mobile,guest,71589,71568,2935,205,205,0.0028635684253167388
2022-07-19,mobile,registered,2590,2569,705,237,237,0.091505791505791509
2022-07-19,tablet,guest,586,584,11,1,1,0.0017064846416382253
2022-07-19,tablet,registered,23,23,8,1,1,0.043478260869565216
2022-07-20,,guest,20664,0,0,0,0,0.0
2022-07-20,desktop,guest,12187,12170,1282,116,116,0.0095183392139164685
2022-07-20,desktop,registered,2919,2909,1035,326,326,0.11168208290510449
2022-07-20,mobile,guest,70933,70913,3010,185,185,0.0026080949628522689
2022-07-20,mobile,registered,2634,2605,743,275,275,0.1044039483675019
2022-07-20,tablet,guest,565,565,8,1,1,0.0017699115044247787
2022-07-20,tablet,registered,33,32,3,3,3,0.090909090909090912
2022-07-21,,guest,20352,0,0,0,0,0.0
2022-07-21,desktop,guest,12457,12455,1348,105,105,0.0084289957453640516
2022-07-21,desktop,registered,3090,3064,1107,364,364,0.11779935275080906
2022-07-21,mobile,guest,71278,71255,3113,197,197,0.0027638261455147453
2022-07-21,mobile,registered,2604,2576,815,276,276,0.10599078341013825
2022-07-21,tablet,guest,594,594,15,3,3,0.0050505050505050509
2022-07-21,tablet,registered,34,33,8,6,6,0.17647058823529413
2022-07-22,,guest,19511,0,0,0,0,0.0
2022-07-22,desktop,guest,11934,11915,1248,95,95,0.0079604491369197252
2022-07-22,desktop,registered,2994,2980,1009,319,319,0.10654642618570474
2022-07-22,mobile,guest,68194,68173,3144,193,193,0.0028301610112326596
2022-07-22,mobile,registered,2542,2516,754,290,290,0.11408339889850512
2022-07-22,tablet,guest,564,563,17,0,0,0.0
2022-07-22,tablet,registered,29,31,12,6,6,0.20689655172413793
2022-07-23,,guest,18894,0,0,0,0,0.0
2022-07-23,desktop,guest,7027,7017,746,55,55,0.0078269531805891558
2022-07-23,desktop,registered,1823,1815,678,250,250,0.13713658804168952
2022-07-23,mobile,guest,70018,69997,3123,211,211,0.0030135108115056128
2022-07-23,mobile,registered,2784,2758,896,341,341,0.12248563218390805
2022-07-23,tablet,guest,569,568,17,1,1,0.0017574692442882249
2022-07-23,tablet,registered,40,40,10,4,4,0.1
2022-07-24,,guest,19287,0,0,0,0,0.0
2022-07-24,desktop,guest,6597,6597,692,74,74,0.011217219948461421
2022-07-24,desktop,registered,1770,1758,718,295,295,0.16666666666666666
2022-07-24,mobile,guest,75908,75880,3659,234,234,0.0030826790325130422
2022-07-24,mobile,registered,3048,3005,968,352,352,0.11548556430446194
2022-07-24,tablet,guest,658,658,21,1,1,0.0015197568389057751
2022-07-24,tablet,registered,44,43,6,8,8,0.18181818181818182
2022-07-25,,guest,20953,0,0,0,0,0.0
2022-07-25,desktop,guest,14014,13991,1460,114,114,0.0081347224204367068
2022-07-25,desktop,registered,3562,3532,1243,421,421,0.11819202695115104
2022-07-25,mobile,guest,71932,71911,3313,205,205,0.0028499138074848467
2022-07-25,mobile,registered,2907,2867,862,298,298,0.10251117991056072
2022-07-25,tablet,guest,770,770,24,1,1,0.0012987012987012987
2022-07-25,tablet,registered,37,37,5,4,4,0.10810810810810811
2022-07-26,,guest,21397,0,0,0,0,0.0
2022-07-26,desktop,guest,13680,13668,1482,105,105,0.0076754385964912276
2022-07-26,desktop,registered,3513,3477,1169,360,360,0.10247651579846286
2022-07-26,mobile,guest,73271,73249,3303,208,208,0.0028387765964706362
2022-07-26,mobile,registered,2927,2892,882,291,291,0.099419200546634778
2022-07-26,tablet,guest,789,788,21,3,3,0.0038022813688212928
2022-07-26,tablet,registered,37,37,7,4,4,0.10810810810810811
2022-07-27,,guest,22650,0,0,0,0,0.0
2022-07-27,desktop,guest,13327,13314,1345,100,100,0.0075035641929916711
2022-07-27,desktop,registered,3434,3391,1135,330,330,0.09609784507862551
2022-07-27,mobile,guest,78947,78921,3748,196,196,0.0024826782524985116
2022-07-27,mobile,registered,2864,2816,829,264,264,0.09217877094972067
2022-07-27,tablet,guest,743,743,13,1,1,0.0013458950201884253
2022-07-27,tablet,registered,40,39,11,9,9,0.225
2022-07-28,,guest,22427,0,0,0,0,0.0
2022-07-28,desktop,guest,13483,13470,1460,102,102,0.0075650819550545133
2022-07-28,desktop,registered,3506,3481,1202,351,351,0.10011409013120365
2022-07-28,mobile,guest,77283,77263,3648,183,183,0.0023679204999805907
2022-07-28,mobile,registered,2771,2730,828,273,273,0.098520389750992421
2022-07-28,tablet,guest,671,671,12,0,0,0.0
2022-07-28,tablet,registered,31,30,5,2,2,0.064516129032258063
2022-07-29,,guest,21514,0,0,0,0,0.0
2022-07-29,desktop,guest,13334,13323,1455,101,101,0.0075746212689365528
2022-07-29,desktop,registered,3420,3374,1211,377,377,0.11023391812865498
2022-07-29,mobile,guest,75110,75089,3497,197,197,0.0026228198641991747
2022-07-29,mobile,registered,2796,2772,837,266,266,0.095135908440629469
2022-07-29,tablet,guest,636,636,21,0,0,0.0
2022-07-29,tablet,registered,43,41,14,3,3,0.069767441860465115
2022-07-30,,guest,22221,0,0,0,0,0.0
2022-07-30,desktop,guest,8092,8083,926,85,85,0.01050420168067227
2022-07-30,desktop,registered,2047,2022,787,280,280,0.13678553981436248
2022-07-30,mobile,guest,82856,82828,4269,232,232,0.0028000386212223617
2022-07-30,mobile,registered,3345,3308,1034,336,336,0.10044843049327354
2022-07-30,tablet,guest,710,708,18,1,1,0.0014084507042253522
2022-07-30,tablet,registered,61,60,9,8,8,0.13114754098360656
2022-07-31,,guest,21996,0,0,0,0,0.0
2022-07-31,desktop,guest,7502,7495,803,92,92,0.012263396427619302
2022-07-31,desktop,registered,1949,1921,817,325,325,0.1667521806054387
2022-07-31,mobile,guest,85806,85773,4363,254,254,0.0029601659557606692
2022-07-31,mobile,registered,3386,3327,1076,434,434,0.12817483756645009
2022-07-31,tablet,guest,787,785,22,3,3,0.0038119440914866584
2022-07-31,tablet,registered,44,44,6,8,8,0.18181818181818182
2022-08-01,,guest,23442,0,0,0,0,0.0
2022-08-01,desktop,guest,15130,15107,1537,105,105,0.0069398545935228026
2022-08-01,desktop,registered,3739,3707,1148,311,311,0.083177320139074612
2022-08-01,mobile,guest,84909,84872,4207,181,181,0.0021316939311498192
2022-08-01,mobile,registered,3085,3058,876,223,223,0.072285251215559163
2022-08-01,tablet,guest,789,788,20,2,2,0.0025348542458808617
2022-08-01,tablet,registered,27,27,3,3,3,0.1111111111111111
2022-08-02,,guest,23776,0,0,0,0,0.0
2022-08-02,desktop,guest,14877,14858,1504,112,112,0.0075283995429185988
2022-08-02,desktop,registered,3553,3515,1147,333,333,0.093723613847452855
2022-08-02,mobile,guest,80569,80547,4165,175,175,0.0021720512852337749
2022-08-02,mobile,registered,2835,2792,777,248,248,0.087477954144620812
2022-08-02,tablet,guest,822,821,11,4,4,0.0048661800486618006
2022-08-02,tablet,registered,24,24,3,3,3,0.125
2022-08-03,,guest,23133,0,0,0,0,0.0
2022-08-03,desktop,guest,14479,14464,1553,94,94,0.0064921610608467432
2022-08-03,desktop,registered,3414,3388,1172,254,254,0.074399531341534861
2022-08-03,mobile,guest,81847,81817,4262,164,164,0.0020037386831527116
2022-08-03,mobile,registered,2749,2710,799,233,233,0.084758093852309938
2022-08-03,tablet,guest,756,756,16,0,0,0.0
2022-08-03,tablet,registered,23,23,7,0,0,0.0
2022-08-04,,guest,22951,0,0,0,0,0.0
2022-08-04,desktop,guest,14347,14332,1505,116,116,0.008085314002927441
2022-08-04,desktop,registered,3361,3338,1120,352,352,0.10473073490032728
2022-08-04,mobile,guest,81671,81649,4155,160,160,0.0019590797223004493
2022-08-04,mobile,registered,2651,2617,742,273,273,0.10298000754432289
2022-08-04,tablet,guest,762,762,15,3,3,0.003937007874015748
2022-08-04,tablet,registered,35,34,4,2,2,0.057142857142857141
2022-08-05,,guest,22173,0,0,0,0,0.0
2022-08-05,desktop,guest,13570,13557,1352,112,112,0.0082535003684598377
2022-08-05,desktop,registered,3239,3208,1049,313,313,0.096634763815992591
2022-08-05,mobile,guest,83112,83079,4074,155,155,0.0018649533160073155
2022-08-05,mobile,registered,2526,2490,717,224,224,0.088677751385589865
2022-08-05,tablet,guest,825,825,12,2,2,0.0024242424242424242
2022-08-05,tablet,registered,38,38,3,4,4,0.10526315789473684
2022-08-06,,guest,18836,0,0,0,0,0.0
2022-08-06,desktop,guest,7087,7086,668,59,59,0.00832510229998589
2022-08-06,desktop,registered,1653,1639,566,196,196,0.11857229280096794
2022-08-06,mobile,guest,75551,75537,3751,190,190,0.0025148575134677238
2022-08-06,mobile,registered,2299,2272,687,217,217,0.094388864723792959
2022-08-06,tablet,guest,807,806,19,0,0,0.0
2022-08-06,tablet,registered,36,36,11,2,2,0.055555555555555552
2022-08-07,,guest,21924,0,0,0,0,0.0
2022-08-07,desktop,guest,7087,7079,749,66,66,0.0093128263016791311
2022-08-07,desktop,registered,1780,1767,704,241,241,0.13539325842696628
2022-08-07,mobile,guest,94218,94196,5145,280,280,0.0029718312848924836
2022-08-07,mobile,registered,3089,3049,953,329,329,0.10650696018128844
2022-08-07,tablet,guest,989,989,26,2,2,0.0020222446916076846
2022-08-07,tablet,registered,35,35,7,6,6,0.17142857142857143
2022-08-08,,guest,22939,0,0,0,0,0.0
2022-08-08,desktop,guest,15263,15254,1551,111,111,0.0072724890257485422
